Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],GDP (constant 2010 US$) [NY.GDP.MKTP.KD],Imports of goods and services (constant 2010 US$) [NE.IMP.GNFS.KD],Exports of goods and services (current US$) [NE.EXP.GNFS.CD],Average precipitation in depth (mm per year) [AG.LND.PRCP.MM]
2018,YR2018,"Congo, Dem. Rep.",COD,84068091,3.22669890036105,35223589533.3209,21411906754.5822,16080742572.5421,..
2018,YR2018,"Congo, Rep.",COG,5244363,2.58170130027223,12082921106.8883,6091300182.5922,9709768353.74784,..
2018,YR2018,Costa Rica,CRI,4999441,0.99478225758881,49677368086.8082,19671382400.5443,20272942762.9566,..
2018,YR2018,Cote d'Ivoire,CIV,25069229,2.55235886056005,41814037631.2325,15591660254.8172,13134192041.8978,..
2018,YR2018,Croatia,HRV,4087843,-0.893486927711056,65287544197.8689,32876866588.7155,30811066855.2486,..
2018,YR2018,Cuba,CUB,11338138,-0.00988649624040443,77290916752.7022,11173901545.9723,14505000000,..
2018,YR2018,Curacao,CUW,159800,-0.234393419291099,..,..,..,..
2018,YR2018,Cyprus,CYP,1189265,0.809225398288843,27822868885.059,20648541694.2861,19040523145.9613,..
2018,YR2018,Czech Republic,CZE,10629928,0.334427262299794,253002649047.478,194521117520.396,191590012233.518,..
2018,YR2018,Denmark,DNK,5793636,0.495838925879129,372367867708.325,193111472090.661,200901417307.833,..
2018,YR2018,Djibouti,DJI,958920,1.5578736070438,..,..,4494480081.02633,..
2018,YR2018,Dominica,DMA,71625,0.233431051672096,479639945.55274,..,162867851.851852,..
2018,YR2018,Dominican Republic,DOM,10627165,1.07884114802307,81804960997.1854,23631545905.9464,20149516087.1076,..
2018,YR2018,Ecuador,ECU,17084357,1.76561120074764,88507202749.9263,25676739897.7891,24314052000,..
2018,YR2018,"Egypt, Arab Rep.",EGY,98423595,2.03326217641077,286273286743.789,117244291938.244,47225661226.7867,..
2018,YR2018,El Salvador,SLV,6420744,0.509367035813322,22517939968.3241,10396117281.3953,7517170000,..
2018,YR2018,Equatorial Guinea,GNQ,1308974,3.6545067728316,13265964945.2454,6135793987.33068,7809387582.7825,..
2018,YR2018,Eritrea,ERI,..,..,..,..,..,..
2018,YR2018,Estonia,EST,1321977,0.348039137980543,26350783451.008,22456596803.4453,22703453650.2651,..
2018,YR2018,Eswatini,SWZ,1136191,1.01179839738944,5410503623.58699,2964525844.93702,1886791240.24743,..
2018,YR2018,Ethiopia,ETH,109224559,2.62001348207265,62329193945.7567,..,7055599390.22989,..
2018,YR2018,Faroe Islands,FRO,48497,0.342876363511462,..,..,1606483387.70468,..
2018,YR2018,Fiji,FJI,883483,0.684181932039617,4236021827.41264,..,2674235891.53971,..
2018,YR2018,Finland,FIN,5515525,0.132641040791912,269599884224.073,116410899731.737,106288267791.372,..
2018,YR2018,France,FRA,66965912,0.151733988951895,2927751436718.37,992834392407.278,884286927396.078,..
2018,YR2018,French Polynesia,PYF,277679,0.569178577392632,..,..,..,..
2018,YR2018,Gabon,GAB,2119275,2.60295406093609,19182154180.1173,4727642477.61624,8521609542.23314,..
2018,YR2018,"Gambia, The",GMB,2280102,2.94672228129321,1804586829.80976,859195126.561437,362985807.384148,..
2018,YR2018,Georgia,GEO,3726549,-0.0390365463489613,17642889340.8,12047689108.6605,8898149244.30764,..
2018,YR2018,Germany,DEU,82905782,0.300526701992065,3922591386837.48,1752520496035.3,1877737746814.9,..
2018,YR2018,Ghana,GHA,29767108,2.19282883696746,53828671662.4136,24592932874.2058,23118048350.1625,..
2018,YR2018,Gibraltar,GIB,33718,-0.0296533525287643,..,..,..,..
2018,YR2018,Greece,GRC,10732882,-0.202880238259165,252723302886.973,89334793815.3467,78811714870.1976,..
2018,YR2018,Greenland,GRL,56023,-0.265609140509557,2762593126.01127,1510890631.38991,1245985493.93469,..
2018,YR2018,Grenada,GRD,111454,0.521752829835629,1013313189.65886,..,621851851.851852,..
2018,YR2018,Guam,GUM,165768,0.901084421670108,5217923581.23335,2928628117.91383,1165000000,..
2018,YR2018,Guatemala,GTM,16346950,1.60038598150372,54575068364.2656,19899794560.6342,13323208187.0412,..
2018,YR2018,Guinea,GIN,12414318,2.83313635348047,11137085784.5893,8199894151.28452,4101524584.58559,..
2018,YR2018,Guinea-Bissau,GNB,1874309,2.49377196123486,1167107285.41297,447145124.308769,369612554.944536,..
2018,YR2018,Guyana,GUY,779004,0.486803065283861,4537727059.03557,..,..,..
2018,YR2018,Haiti,HTI,11123176,1.2739963989891,14262565847.8728,5874437865.08103,1768470430.51025,..
2018,YR2018,Honduras,HND,9587522,1.66710361374407,21278895971.0264,13995456740.4309,10032351993.7078,..
2018,YR2018,"Hong Kong SAR, China",HKG,7451000,0.799050247136158,288346170948.938,606622691089.144,681282515787.459,..
2018,YR2018,Hungary,HUN,9775564,-0.126786951652838,164164801546.821,148545362020.008,134579292776.65,..
2018,YR2018,Iceland,ISL,352721,2.67814276922904,18197812726.7255,10433527432.6032,12229403876.9627,..
2018,YR2018,India,IND,1352617328,1.03732336037888,2822169439126.61,666968806155.585,538635201541.984,..
2018,YR2018,Indonesia,IDN,267663435,1.1337698607638,1146853725883.45,241821621621.612,218580936570.606,..
2018,YR2018,"Iran, Islamic Rep.",IRN,81800269,1.38647970473313,526799081478.73,35639265011.9651,150855203199.296,..
2018,YR2018,Iraq,IRQ,38433600,2.3184640284933,210441868664.725,54762998028.5886,98608439243.1472,..
2018,YR2018,Ireland,IRL,4867316,1.23887545258946,373141462633.956,350162018068.498,468110564260.099,..
2018,YR2018,Isle of Man,IMN,84077,0.571344926815681,7946530818.73935,..,..,..
2018,YR2018,Israel,ISR,8882800,1.92662286520241,308674441424.623,111296023077.285,110404284233.75,..
2018,YR2018,Italy,ITA,60421760,-0.190063640113791,2144072575240.17,649483487246.197,656105022729.882,..
2018,YR2018,Jamaica,JAM,2934855,0.478235140362221,14249490164.8509,7285931880.29876,5964662473.85962,..
2018,YR2018,Japan,JPN,126529100,-0.202670345017896,6170335002849.18,1022171369868.21,917873408507.376,..
2018,YR2018,Jordan,JOR,9956011,1.79215692220237,32951928900.585,19333599274.2232,15092676056.338,..
2018,YR2018,Kazakhstan,KAZ,18276498.5,1.31477741000475,204067060294.537,61937511795.3614,67477077554.2506,..
2018,YR2018,Kenya,KEN,51393010,2.30594867522983,61746972563.536,19116850971.5753,11564073025.5001,..
2018,YR2018,Kiribati,KIR,115847,1.46869012445746,205942892.170586,209458288.871072,18946503.2875075,..
2018,YR2018,"Korea, Dem. People’s Rep.",PRK,25549819,0.470124289654097,..,..,..,..
2018,YR2018,"Korea, Rep.",KOR,51606633,0.475334410431755,1453125867702.21,728474813306.634,719489868241.708,..
2018,YR2018,Kosovo,XKX,1797085,0.33901096210321,7685988951.32129,3880727865.94707,2099433160.13226,..
2018,YR2018,Kuwait,KWT,4137312,1.98246273293473,136995464061.41,54597697138.8695,79774834437.0861,..
2018,YR2018,Kyrgyz Republic,KGZ,6322800,1.99032207024617,6897338634.78843,5301795636.20557,2613813420.33663,..
2018,YR2018,Lao PDR,LAO,7061507,1.54802299147207,12608863058.2475,..,..,..
2018,YR2018,Latvia,LVA,1927174,-0.779138396192231,31342066820.4619,21431953278.7148,21137008426.5074,..
2018,YR2018,Lebanon,LBN,6848925,0.542458659560969,42561672204.5449,29418683182.7786,11389185927.8939,..
2018,YR2018,Lesotho,LSO,2108132,0.796281136528556,2897934936.95123,2706480321.14368,1280884667.40719,..
2018,YR2018,Liberia,LBR,4818977,2.45252259258425,2608374061.79089,1955706626.06232,849000000,..
2018,YR2018,Libya,LBY,6678567,1.47586738980959,53686164470.2915,21601586382.8557,29959706959.707,..
2018,YR2018,Liechtenstein,LIE,37910,0.290582690270153,..,..,..,..
2018,YR2018,Lithuania,LTU,2801543,-0.954190459209969,49705713365.4645,41028778705.4954,40423966584.6823,..
2018,YR2018,Luxembourg,LUX,607950,1.92883751398765,67301206244.2635,110043085900.385,150037588522.896,..
2018,YR2018,"Macao SAR, China",MAC,631636,1.44331136552005,37040163131.0971,16737093535.0307,45604335707.6494,..
2018,YR2018,Madagascar,MDG,26262368,2.6696132402134,12871116511.8034,5595143964.37809,3973437198.65221,..
2018,YR2018,Malawi,MWI,18143315,2.64191728771031,9345738574.23945,12395314669.004,2136259144.58255,..
2018,YR2018,Malaysia,MYS,31528585,1.35251165124592,382488813364.085,239657258646.006,245969419345.245,..
2018,YR2018,Maldives,MDV,515696,3.81313622480854,4206745435.69687,..,3716700886.24373,..
2018,YR2018,Mali,MLI,19077690,3.00791357916659,14856329200.1923,4683195737.90006,4186155369.52021,..
2018,YR2018,Malta,MLT,484630,3.49195540302534,13881770582.3354,18502732798.3085,21060317793.415,..
2018,YR2018,Marshall Islands,MHL,58413,0.60959569220907,179151563.710702,198191128.297143,89500700,..
2018,YR2018,Mauritania,MRT,4403319,2.78043440578277,7502643580.34781,3208557343.59418,2768154029.85075,..
2018,YR2018,Mauritius,MUS,1265303,0.0545472669534157,13383332182.5164,7841329872.22956,5809414635.29634,..
2018,YR2018,Mexico,MEX,126190788,1.12642114890216,1310596407007.71,488001295978.449,479887556367.34,..
2018,YR2018,"Micronesia, Fed. Sts.",FSM,112640,1.05400821370478,307352260.095985,..,142584400,..
2018,YR2018,Moldova,MDA,2706049,-1.79851537396441,9545247409.14555,6769188165.2471,3452906204.19724,..
2018,YR2018,Monaco,MCO,38682,0.752527100059372,7584047726.36882,..,..,..
2018,YR2018,Mongolia,MNG,3170208,1.796009979898,13349296395.7882,13174920538.0261,7665005530.26812,..
2018,YR2018,Montenegro,MNE,622227,-0.0234613531527775,5135324738.37567,3682810580.82012,2359950617.95441,..
2018,YR2018,Morocco,MAR,36029138,1.25079496436022,123214881190.91,61561382948.0922,45794739028.9897,..
2018,YR2018,Mozambique,MOZ,29495962,2.91345897465103,17476693621.9292,13647179086.9032,6661342319.76169,..
2018,YR2018,Myanmar,MMR,53708395,0.608482651749138,84491238202.278,17879546318.471,23147278690.8839,..
2018,YR2018,Namibia,NAM,2448255,1.88227929401189,14548453977.1347,9595956265.4635,4889876506.54758,..
2018,YR2018,Nauru,NRU,12704,-1.34482089317817,103452831.850612,..,32555615.843733,..
2018,YR2018,Nepal,NPL,28087871,1.6539802386854,22969698990.3078,13231664224.6932,2598536507.52589,..
2018,YR2018,Netherlands,NLD,17231624,0.583933408920832,945914991170.064,730934369197.351,774043642951.372,..
2018,YR2018,New Caledonia,NCL,284060,1.31466608833004,..,..,..,..
2018,YR2018,New Zealand,NZL,4841000,0.977703457051805,186486197685.349,61649109406.5064,58178526330.3563,..
2018,YR2018,Nicaragua,NIC,6465513,1.25535796724705,12006795610.2567,6826697445.95593,5506509640.86051,..
2018,YR2018,Niger,NER,22442948,3.81686919885997,12395715130.003,3378942002.82553,1450261192.11708,..
2018,YR2018,Nigeria,NGA,195874740,2.58654585214901,466851735606.204,48872222515.279,61552169212.9231,..
2018,YR2018,North Macedonia,MKD,2082958,0.0461949888093546,11356327481.1525,..,7657423451.97332,..
2018,YR2018,Northern Mariana Islands,MNP,56882,0.564156497878011,1056741935.48387,669973404.255319,712000000,..
2018,YR2018,Norway,NOR,5311916,0.660090844249,489331167946.416,151898115414.712,166900830003.074,..
2018,YR2018,Oman,OMN,4829483,3.44511796571903,76290021828.5612,36253997829.6304,46321366928.6086,..
2018,YR2018,Pakistan,PAK,212215030,2.05587986968414,254215069088.212,55116277569.0287,28222894276.0221,..
2018,YR2018,Palau,PLW,17907,0.554390332143348,227145359.227506,197410031.281359,133528991.699219,..
2018,YR2018,Panama,PAN,4176873,1.69258054975119,49099622328.6524,28977544000.0736,27707800000,..
2018,YR2018,Papua New Guinea,PNG,8606316,1.97476017811245,20635019328.42,..,..,..
2018,YR2018,Paraguay,PRY,6956071,1.28784451697628,37420751806.64,12821645671.7819,14507631759.0227,..
2018,YR2018,Peru,PER,31989256,1.71824651729878,206444599748.46,50781032523.6031,56347593257.4697,..
2018,YR2018,Philippines,PHL,106651922,1.39613428041081,340302643540.744,155329573637.937,104793441995.793,..
2018,YR2018,Poland,POL,37974750,-0.000200132782838419,632232812655.457,323897588962.956,324494836226.708,..
2018,YR2018,Portugal,PRT,10283822,-0.160104021146769,247690127924.012,114744832454.558,105274675792.789,..
2018,YR2018,Puerto Rico,PRI,3193354,-4.0483910336329,87377939486.9816,..,60573800000,..
2018,YR2018,Qatar,QAT,2781677,2.06868446561438,177840023139.014,..,102560989010.989,..
2018,YR2018,Romania,ROU,19472545,-0.587536174086448,224725300753.379,127120779695.423,101078166226.913,..
2018,YR2018,Russian Federation,RUS,144477860,-0.0130668924028892,1739125742080.49,355085770030.075,509503240085.466,..
2018,YR2018,Rwanda,RWA,12301939,2.6440088912302,10400130536.2656,4300041829.68332,2037223408.38002,..
2018,YR2018,Samoa,WSM,196130,0.397464519045097,736262229.298921,..,286021703.553616,..
2018,YR2018,San Marino,SMR,33785,0.337998424249194,1690053624.32737,..,2757689832.53493,..
2018,YR2018,Sao Tome and Principe,STP,211028,1.88421735403656,273649961.65818,..,..,..
2018,YR2018,Saudi Arabia,SAU,33699947,1.79887529985771,701624393201.243,181967295308.331,314916582179.44,..
2018,YR2018,Senegal,SEN,15854360,2.78193167027988,24528196373.3268,9649568985.53329,5347710355.54279,..
2018,YR2018,Serbia,SRB,6982604,-0.546351968633598,48167224454.1516,30353374417.5817,25540389777.4996,..
2018,YR2018,Seychelles,SYC,96762,0.954291917891324,1395023117.94052,..,1333887194.04809,..
2018,YR2018,Sierra Leone,SLE,7650154,2.13664820752458,3617187416.25502,2154342450.94359,713559228.928898,..
2018,YR2018,Singapore,SGP,5638676,0.469704298714121,333096256633.744,584073057307.639,663143979833.927,..
2018,YR2018,Sint Maarten (Dutch part),SXM,40654,0.196976475763271,..,..,800000000,..
2018,YR2018,Slovak Republic,SVK,5446771,0.138508159611326,111937177499.949,105580904463.674,101703390231.19,..
2018,YR2018,Slovenia,SVN,2073894,0.362584395134764,55498406198.1836,43305224162.7519,45926691437.5208,..
2018,YR2018,Solomon Islands,SLB,652858,2.61013377594308,1157969703.74033,..,..,..
2018,YR2018,Somalia,SOM,15008154,2.83176765182727,..,..,1119461265.92217,..
2018,YR2018,South Africa,ZAF,57779622,1.35769728766652,429511487805.392,132307681800.798,110144477440.513,..
2018,YR2018,South Sudan,SSD,10975920,0.595441569950834,..,..,..,..
2018,YR2018,Spain,ESP,46797754,0.437982993728698,1541942855240.92,458894351648.039,499846082001.568,..
2018,YR2018,Sri Lanka,LKA,21670000,1.04839295829763,85514018430.1881,26511828662.829,20265385427.8678,..
2018,YR2018,St. Kitts and Nevis,KNA,52438,0.769573260355873,888490369.609332,..,..,..
2018,YR2018,St. Lucia,LCA,181889,0.514822933775617,1680175721.53939,..,..,..
2018,YR2018,St. Martin (French part),MAF,37264,1.9072966556036,..,..,..,..
2018,YR2018,St. Vincent and the Grenadines,VCT,110210,0.348123621752864,755225041.129407,..,..,..
2018,YR2018,Sudan,SDN,41801533,2.39226526455048,66447632082.226,5512893927.74789,2621211724.33664,..
2018,YR2018,Suriname,SUR,575987,0.957016884778029,4665708481.01235,..,..,..
2018,YR2018,Sweden,SWE,10175214,1.16164515996039,589259147923.413,271455549448.543,253749019031.884,..
2018,YR2018,Switzerland,CHE,8514329,0.736633975172522,674632543453.954,379271902375.497,466305408279.788,..
2018,YR2018,Syrian Arab Republic,SYR,16906283,-0.952015451839186,..,..,..,..
2018,YR2018,Tajikistan,TJK,9100837,2.45346505862171,9765396816.15014,..,..,..
2018,YR2018,Tanzania,TZA,56318348,2.98167411522997,52444869125.4333,..,..,..
2018,YR2018,Thailand,THA,69428524,0.3154482592337,442260737640.107,269857495330.548,328570049086.666,..
2018,YR2018,Timor-Leste,TLS,1267972,1.96810074007246,1064952157.93004,869095708.604797,45614400,..
2018,YR2018,Togo,TGO,7889094,2.44590420703926,5340819850.6304,2879361731.32835,1710977924.96667,..
2018,YR2018,Tonga,TON,103197,1.16865776085892,451763174.9797,..,103723812.562677,..
2018,YR2018,Trinidad and Tobago,TTO,1389858,0.417170468699778,21071732281.5353,..,..,..
2018,YR2018,Tunisia,TUN,11565204,1.14582776626243,50983652368.3107,..,19203181079.7537,..
2018,YR2018,Turkey,TUR,82319724,1.49044486780679,1250444796289.49,273851683945.421,242892992562.123,..
2018,YR2018,Turkmenistan,TKM,5850908,1.6064157574868,44747368777.8587,..,9239000000,..
2018,YR2018,Turks and Caicos Islands,TCA,37665,1.47100807081477,..,..,..,..
2018,YR2018,Tuvalu,TUV,11508,1.20641379268569,41842166.0339897,..,..,..
2018,YR2018,Uganda,UGA,42723139,3.72138730033183,39896737637.7134,8661275795.05685,4968292701.2959,..
2018,YR2018,Ukraine,UKR,44622518,-0.466425620896808,131291655063.897,66006640325.4365,59166743258.396,..
2018,YR2018,United Arab Emirates,ARE,9630959,1.50389675992433,398022328963.216,302726480599.047,392863172226.004,..
2018,YR2018,United Kingdom,GBR,66460344,0.605929132212552,2879331251695.23,964668204781.249,875792531491.74,..
2018,YR2018,United States,USA,326687501,0.522337357899676,17913248631409.5,3179874980081.5,2528704000000,..
2018,YR2018,Uruguay,URY,3449299,0.367502622828282,50420003964.8555,11576256209.6207,12517888056.616,..
2018,YR2018,Uzbekistan,UZB,32956100,1.73698637655233,78222539795.2383,19498296468.1059,14131222413.3069,..
2018,YR2018,Vanuatu,VUT,292680,2.48028072634676,838478038.799507,..,..,..
2018,YR2018,"Venezuela, RB",VEN,28870195,-1.78586485636739,..,..,..,..
2018,YR2018,Vietnam,VNM,95540395,0.99271637481877,187686812137.294,252314858712.617,259514070626.337,..
2018,YR2018,Virgin Islands (U.S.),VIR,106977,-0.27165178086032,..,..,..,..
2018,YR2018,West Bank and Gaza,PSE,4569087,2.5330114844554,13642193053.8512,7502981467.92792,2598000000,..
2018,YR2018,"Yemen, Rep.",YEM,28498687,2.35702251757589,18037087754.3093,..,..,..
2018,YR2018,Zambia,ZMB,17351822,2.91280100356014,29119259552.6464,..,9987392203.17266,..
2018,YR2018,Zimbabwe,ZWE,14439018,1.41078272176006,18854228493.9328,7215201044.73478,4619344600,..
2018,YR2018,Arab World,ARB,419790591,1.91591254949664,2710284893596.95,1100576241693.81,1318919927659.46,..
2018,YR2018,Caribbean small states,CSS,7358958,0.601122134751876,68163653909.6207,..,..,..
2018,YR2018,Central Europe and the Baltics,CEB,102537026,-0.196252329685493,1675187506997.27,1103547693522.42,1058039728342.62,..
2018,YR2018,Early-demographic dividend,EAR,3248239444,1.30610419831987,12094978451058,3257908300553.93,3050007009074.91,..
2018,YR2018,East Asia & Pacific,EAS,2328138066,0.606731207637637,24041979699029.6,6973216026920.46,7698513154478.09,..
2018,YR2018,East Asia & Pacific (excluding high income),EAP,2081639097,0.652581296824039,13558760724287.2,..,3884341645359.77,..
2018,YR2018,East Asia & Pacific (IDA & IBRD countries),TEA,2056064424,0.654850956051334,13532893516855.9,..,3879716585945.21,..
2018,YR2018,Euro area,EMU,341843156,0.19918860217669,13989230380950.3,6353715663305.32,6577211368968.93,..
2018,YR2018,Europe & Central Asia,ECS,917922618.5,0.364881975747906,24174511745671.9,10153197897447.8,10418345153845.4,..
2018,YR2018,Europe & Central Asia (excluding high income),ECA,397435105.5,0.542740286719678,3792973866928.19,999724322824.148,1085922757948.32,..
2018,YR2018,Europe & Central Asia (IDA & IBRD countries),TEC,458970243.5,0.436321808299425,4715219524534.89,1487420873135.21,1542292700101.05,..
2018,YR2018,European Union,EUU,446777673,0.144890089334766,16351210756244.2,7688026920952.86,7858007023321.11,..
2018,YR2018,Fragile and conflict affected situations,FCS,780467640,2.21190133298843,1779815852945.04,422446557940.935,422035095690.02,..
